Id;CreationDate;PostId;Score;Text;UserId
1904665;2010-01-01 02:18:25.087;1987702;0;Try to use DECIMAL MySQL datatype to store price. Your regex is not very good but should work.;27309
1904666;2010-01-01 02:18:50.607;1984190;0;Yeah, it's pretty dirty, but as per the OP, the class only has one property. See edit for a better solution.;129404
1904667;2010-01-01 02:19:43.867;1987702;0;"INSERT INTO resultset (search_id,title,price,source_url) VALUES (""1"",""***BUYING ALL BRAND NEW BLACKBERRY IN ANY QUANTITY BOLD~JAVELLIN~ONYX (Chelsea) $100000"",""100,000.00"",""http://newyork.craigslist.org/mnh/ele/1532363555.html"")";239879
1904669;2010-01-01 02:20:04.503;1305785;0;A variable length string could justify having memory allocated within the function. I would be very hesitant about such code in my own project however, and rather prefer to explicitly specify a maximum length that is chosen based on the context and requirements of the code. What sort of variable length strings are you talking about? They couldn't possibly be more than several KB/MB that could be pre-allocated?;118364
1904672;2010-01-01 02:20:59.060;1987702;0;Wow.. I see my problem. Damn it. A little point in the right direction and I'm on my way. Thanks! =);239879
1904673;2010-01-01 02:21:33.207;1987589;2;Stack overflow is a web site for any question about programming, no matter how simple. No need to downvote it just cos its basic. Its always nice to find a web site that answers your exact question without trawling through the api documentation when you are working things out.;145645
1904674;2010-01-01 02:21:42.100;1984891;0;"yes brad is absolutely correct........
now can you suggest some solution please........";195504
1904675;2010-01-01 02:22:29.243;1987713;3;"You probably mean ""yes"", since there *is* a difference.";61801
1904676;2010-01-01 02:23:42.690;683530;0;Good IDE should have intelligent word-wrap too...;65387
1904677;2010-01-01 02:25:29.003;1986841;0;I've done what you said, I have a log full of memory usage statements, but I don't really know what to do about it. The memory usage increases with every email. With a subscriber list of 200, it gets to 160 then runs out of memory.;48523
1904678;2010-01-01 02:25:32.810;1987674;0;Not actually.. I just wanted to use the text 'first_name' as the value of a new variable. So if I echoed $fn it would echo 'first_name';241781
1904680;2010-01-01 02:25:39.640;1987673;3;@agazerboy - Don't put two totally unrelated questions into one Question.;139985
1904681;2010-01-01 02:26:13.383;1987683;0;Well, if I clean the variable prior to assignment then shouldn't that be ok?;241781
1904682;2010-01-01 02:27:29.373;1987709;0;"I'm not sure whether this is really framework specific or the implementational part of your question should at least be split from the architectural aspects.

As far as the programming is concerned you could easily implement some sort of RESTful API in ZF, but you'll probably rather sooner than later have to make mainly architectural decisions which are not primarily bound to the language or environment you use.";240245
1904683;2010-01-01 02:28:08.077;1987636;0;You can leave off the `-F'\t'`;26428
1904686;2010-01-01 02:28:56.873;1987615;0;Actually ghostdog74's is a bit better.;26428
1904687;2010-01-01 02:29:38.683;1987729;0;"I started writing this, but on re-reading the OP wants to change the *default* window size with which otherprogram.exe *creates* its main window.  By the time MainWindowHandle is available, otherprogram.exe may already have shown its window at the ""wrong"" size, resulting in a nasty visual glitch.";61700
1904688;2010-01-01 02:29:46.700;1987679;3;I think as of today it will be called C++1x;NULL
1904689;2010-01-01 02:30:11.380;1987460;0;@Roger Pate: Ya he could have meant that too.;3153
1904691;2010-01-01 02:31:10.223;1987595;3;This just hides the error, it's still happening. Errors make PHP slow down so it's best to fix the error if at all possible. Using @ even slows down the code when there is not an error. http://vega.rd.no/articles/php-performance-error-suppression;3152
1904692;2010-01-01 02:31:57.383;1987733;1;"After look at the ""Add References"" dialog again, I see that System.Web.Extensions is built against v2.0.50727. OK, so that's probably the problem. But what assembly holds System.Web.Scripting.JavaScriptSerializer now?";338
1904693;2010-01-01 02:32:33.793;1987221;0;Perhaps the datastore viewers that are exposed by the different SDKs do not have similar functionality. This technique works nicely with the Python SDK.;226476
1904694;2010-01-01 02:33:04.103;1986971;1;John Thank you for your suggestions !;220959
1904695;2010-01-01 02:33:28.520;1986508;0;You're welcome, and Happy New Year :-);240245
1904696;2010-01-01 02:35:01.853;1987737;0;I think it is changed in the DOM, at least in in 3.5 - I recently fixed a JS bug caused by this problem, code was looking for a hex value for computer style and it was getting an rgb one and failing the match.;8655
1904697;2010-01-01 02:36:28.950;1987700;0;An important note is the addition of `var`;126562
1904698;2010-01-01 02:36:59.963;1987739;0;Huh. You're absolutely right. I guess I better learn about these profile things. I can't believe they changes the linker rules like this. Any good links out there?;338
1904699;2010-01-01 02:40:27.913;1986119;0;"I have done all things as you reported,

turned out that is better to access repo by full path for ssh git clone syntax e.g. git clone ssh://git@192.168.0.6/home/git/repositories/my_project

However to access repo without full path is better to add origin with server domain name e.g. git@atom-desktop instead of raw server address (e.g. 192. ...).
Anyway big thx for your time and response ,
 regards Tom";85005
1904700;2010-01-01 02:42:34.693;683522;0;"@Mark: To quote Steven, ""because, well, it's Jon Skeet"". ;-)";66449
1904701;2010-01-01 02:42:48.937;1985240;0;XHTML Strict doesn't allow the border attribute on an img element, so you've still not got valid markup.;8655
1904702;2010-01-01 02:43:18.873;1987751;8;And, of course, EnumSet is implemented as a bitmask under the hood.;29173
1904703;2010-01-01 02:43:29.323;1987739;1;http://windowsclient.net/wpf/wpf35/wpf-35sp1-start-here.aspx is a good starting point for the Client Profile in general.  http://blogs.msdn.com/bclteam/archive/2008/05/21/net-framework-client-profile-justin-van-patten.aspx is a bit out of date (it refers to the 3.5 SP1 beta) but should still help give a clear idea of what's in and what's not.;61700
1904704;2010-01-01 02:43:35.723;1806430;0;I would expand on Meidan's idea. Host a copy of the library in a windows service for the faster net.pipe scenario.;18450
1904705;2010-01-01 02:44:16.920;1987561;0;"Yes, but so will the pointer into the file. In other words, if you seek to the end of the file in the function you will still be there outside the function. `test() { exec 3<inputfile; cat <&3; }; cat <&3` will only output the file once, but you can do `test() { exec 3<inputfile; }; cat <&3`";26428
1904706;2010-01-01 02:45:21.070;1838056;0;This does appear to be the issue...at least in my case. I've got the same kind of delay in one of my server methods, and in my client I immediately spawn five ThreadPool workers inside of an infinite loop that I can re-iterate by pressing a key. On the first iteration, the threads appear to be created very slowly (1-2 per second). Once the first five workers get their responses from the server and subsequently terminate, I trigger the second iteration, and all five workers begin concurrently and get concurrent responses from the server.;32536
1904707;2010-01-01 02:45:34.390;1987706;1;"This is the perfect solution; there isn't any reason to loop through all the array values, when there is `extract()` that does all the work.";225647
1904708;2010-01-01 02:46:36.060;1987747;0;Thanks for the thought, I think this is something akin to what DjangoSites.org does but I'm hoping for something a little more automated.;233507
1904709;2010-01-01 02:46:38.663;1987599;0;"I get a ""permission denied"" error when I'm not root.";25700
1904710;2010-01-01 02:47:13.967;1985158;0;"He means ""x+1.5"", not ""x*1.5"".";241753
1904711;2010-01-01 02:48:27.007;1987446;0;Thanks a lot, this is exactly what I was looking for! :);211496
1904712;2010-01-01 02:48:32.967;1987746;0;Yes, this does sound like what I am looking for.  But, I don't really want all pages do be served from the index page. I still want URLS like www.mysite.com/page/page2 and www.mysite.com/page-test.  Will the example you gave account for this?;144695
1904713;2010-01-01 02:50:01.857;1987693;2;Please bear in mind that neither of those are supported, and your application may break on various devices or with future Android releases. The SMS content provider is not part of the Android SDK, so device manufacturers are welcome to remove it, revise it, or otherwise muck it up, and the core Android team is welcome to do the same.;115145
1904714;2010-01-01 02:53:22.833;1986886;0;@Alex: Please click the check mark next to one of the answers to accept it.;76337
1904715;2010-01-01 02:53:31.303;1987751;0;They are. It uses `long` for upto 64 `Enums` byte arrays, so called `JubmoSet`.;223196
1904716;2010-01-01 02:54:16.730;1987758;1;more security for us all to learn;210754
1904717;2010-01-01 02:54:22.797;1986652;0;Is the Hall constructor supposed to set the connected rooms to another hall or to the Kitchen?;3820
1904718;2010-01-01 02:56:38.317;1987737;0;Yes, lots of values are converted to an equivalent unit when the computedStyle is calculated.;18936
1904719;2010-01-01 03:00:08.857;1987702;0;"what are you going to do when the title is like ""10 little indians in 9 vases for 8 dollars""";210754
1904720;2010-01-01 03:04:16.617;1987763;0;"Actually I have so many data which I need to store. That's why I choose sqllite. 
Thanks for your quick response.";NULL
